customer_id,age,country,city,plan,monthly_price,payment_method,mes,subscription_months,sessions_last_30d,hours_watched,unique_content_last_30d,completion_rate,days_since_last_login,devices_used,support_tickets,complaints,failed_payments,churn
2177,21,CO,Bogota,basico,14900,tarjeta_credito,4,4,19,19.9,11,0.57,5,2,0,0,0,0
2177,21,CO,Bogota,basico,14900,tarjeta_credito,5,5,12,6.0,6,0.53,2,2,0,0,0,0
2177,21,CO,Bogota,basico,14900,tarjeta_credito,6,6,11,7.0,6,0.66,8,1,0,0,0,0
2178,32,CL,Valparaiso,estandar,30400,tarjeta_debito,1,19,13,13.5,8,0.28,17,2,1,1,0,1
2178,32,CL,Valparaiso,estandar,30400,tarjeta_debito,2,20,11,10.4,5,0.62,18,2,0,0,0,1
2178,32,CL,Valparaiso,estandar,30400,tarjeta_debito,3,21,8,7.4,4,0.18,12,2,1,0,0,1
2178,32,CL,Valparaiso,estandar,30400,tarjeta_debito,4,22,9,8.6,6,0.46,7,2,0,0,0,1
2178,32,CL,Valparaiso,estandar,30400,tarjeta_debito,5,23,7,5.3,5,0.39,6,2,2,1,0,1
2178,32,CL,Valparaiso,estandar,30400,tarjeta_debito,6,24,7,4.5,6,0.34,11,2,2,0,0,1
2179,22,CO,Bogota,basico,15000,tarjeta_credito,1,6,12,9.7,9,0.57,13,1,0,0,1,0
2179,22,CO,Bogota,basico,15000,tarjeta_credito,2,7,11,5.3,8,0.5,12,1,0,0,0,0
2179,22,CO,Bogota,basico,15000,tarjeta_credito,3,8,9,5.9,4,0.44,12,1,0,0,0,0
2179,22,CO,Bogota,basico,15000,tarjeta_credito,4,9,7,3.6,5,0.71,20,3,0,0,0,0
2179,22,CO,Bogota,basico,15000,tarjeta_credito,5,10,8,6.7,4,0.56,7,1,0,0,0,0
2179,22,CO,Bogota,basico,15000,tarjeta_credito,6,11,10,10.3,9,0.41,12,1,0,0,0,0
2180,43,PE,Lima,premium,48300,tarjeta_credito,1,4,12,4.4,6,0.5,2,1,0,0,0,1
2180,43,PE,Lima,premium,48300,tarjeta_credito,2,5,17,15.6,8,0.67,9,3,0,0,1,1
2180,43,PE,Lima,premium,48300,tarjeta_credito,3,6,21,21.7,10,0.5,0,2,0,0,0,1
2180,43,PE,Lima,premium,48300,tarjeta_credito,4,7,14,13.0,13,0.87,6,2,0,0,0,1
2180,43,PE,Lima,premium,48300,tarjeta_credito,5,8,15,15.7,7,0.98,11,2,0,0,0,1
2180,43,PE,Lima,premium,48300,tarjeta_credito,6,9,11,12.6,10,0.76,6,2,0,0,0,0
2181,49,AR,Cordoba,estandar,30500,tarjeta_debito,1,55,1,0.0,1,0.54,24,1,0,0,0,0
2181,49,AR,Cordoba,estandar,30500,tarjeta_debito,2,56,5,3.7,3,0.63,17,1,0,0,0,0
2181,49,AR,Cordoba,estandar,30500,tarjeta_debito,3,57,3,1.1,2,0.39,9,1,1,1,0,0
2181,49,AR,Cordoba,estandar,30500,tarjeta_debito,4,58,4,4.4,2,0.81,22,2,0,0,0,0
2181,49,AR,Cordoba,estandar,30500,tarjeta_debito,5,59,6,6.3,3,0.39,26,1,0,0,0,0
2181,49,AR,Cordoba,estandar,30500,tarjeta_debito,6,60,4,2.6,2,0.58,23,2,0,0,0,0
2182,35,PE,Lima,premium,42800,pse,1,23,9,5.1,6,0.53,10,2,1,1,0,0
2182,35,PE,Lima,premium,42800,pse,2,24,8,3.1,4,0.56,17,1,2,1,0,0
2182,35,PE,Lima,premium,42800,pse,3,25,11,13.7,9,0.55,7,3,0,0,1,0
2182,35,PE,Lima,premium,42800,pse,4,26,4,1.8,3,0.51,14,2,0,0,0,0
2182,35,PE,Lima,premium,42800,pse,5,27,8,8.2,6,0.42,22,1,0,0,0,0
2182,35,PE,Lima,premium,42800,pse,6,28,14,7.7,12,0.42,15,1,1,1,0,0
2183,47,CL,Valparaiso,estandar,29600,pse,1,22,6,6.3,3,0.6,10,1,0,0,0,1
2183,47,CL,Valparaiso,estandar,29600,pse,2,23,11,13.7,9,0.34,11,1,0,0,0,0
2183,47,CL,Valparaiso,estandar,29600,pse,3,24,8,4.9,5,0.42,22,2,0,0,0,1
2183,47,CL,Valparaiso,estandar,29600,pse,4,25,5,5.4,2,0.58,10,2,0,0,0,1
2183,47,CL,Valparaiso,estandar,29600,pse,5,26,8,2.2,6,0.6,12,1,0,0,0,1
2183,47,CL,Valparaiso,estandar,29600,pse,6,27,10,10.0,7,0.53,11,2,1,1,1,1
2184,46,CO,Bucaramanga,estandar,28900,tarjeta_credito,1,34,15,6.9,9,0.33,17,2,0,0,0,0
2184,46,CO,Bucaramanga,estandar,28900,tarjeta_credito,2,35,10,5.3,5,0.48,15,2,0,0,0,0
2184,46,CO,Bucaramanga,estandar,28900,tarjeta_credito,3,36,10,6.8,4,0.41,14,1,0,0,0,0
2184,46,CO,Bucaramanga,estandar,28900,tarjeta_credito,4,37,9,7.3,4,0.35,4,2,0,0,0,0
2184,46,CO,Bucaramanga,estandar,28900,tarjeta_credito,5,38,7,2.4,6,0.35,11,2,0,0,0,0
2184,46,CO,Bucaramanga,estandar,28900,tarjeta_credito,6,39,6,5.4,5,0.66,11,2,0,0,0,0
2185,38,MX,Ciudad de Mexico,estandar,30700,paypal,1,10,13,5.7,6,0.65,8,1,2,0,0,0
2185,38,MX,Ciudad de Mexico,estandar,30700,paypal,2,11,12,10.7,9,0.56,12,3,0,0,0,0
2185,38,MX,Ciudad de Mexico,estandar,30700,paypal,3,12,14,9.2,10,0.4,7,2,2,2,0,0
2185,38,MX,Ciudad de Mexico,estandar,30700,paypal,4,13,9,5.4,5,0.72,10,1,1,0,1,0
2185,38,MX,Ciudad de Mexico,estandar,30700,paypal,5,14,6,5.9,4,0.49,0,2,2,1,2,0
2185,38,MX,Ciudad de Mexico,estandar,30700,paypal,6,15,14,7.8,12,0.84,8,2,0,0,0,0
2186,40,CO,Bogota,estandar,28500,tarjeta_credito,1,56,5,3.5,3,0.57,15,1,0,0,2,1
2186,40,CO,Bogota,estandar,28500,tarjeta_credito,2,57,10,10.1,4,0.45,4,2,0,0,0,0
2186,40,CO,Bogota,estandar,28500,tarjeta_credito,3,58,12,8.3,8,0.34,13,2,0,0,1,1
2186,40,CO,Bogota,estandar,28500,tarjeta_credito,4,59,4,1.0,2,0.43,14,2,0,0,0,1
2186,40,CO,Bogota,estandar,28500,tarjeta_credito,5,60,4,5.6,4,0.6,8,1,0,0,0,1
2186,40,CO,Bogota,estandar,28500,tarjeta_credito,6,61,15,14.0,13,0.55,13,1,0,0,0,1
2187,44,CL,Valparaiso,premium,47600,pse,1,51,10,8.7,5,0.24,20,2,0,0,1,1
2187,44,CL,Valparaiso,premium,47600,pse,2,52,9,9.0,4,0.37,19,2,1,1,0,0
2187,44,CL,Valparaiso,premium,47600,pse,3,53,6,2.6,3,0.52,19,2,0,0,0,0
2187,44,CL,Valparaiso,premium,47600,pse,4,54,9,8.8,7,0.49,18,2,0,0,0,0
2187,44,CL,Valparaiso,premium,47600,pse,5,55,11,12.1,7,0.74,10,2,0,0,2,0
2187,44,CL,Valparaiso,premium,47600,pse,6,56,4,4.0,2,0.09,17,2,0,0,0,0
2188,21,MX,Ciudad de Mexico,basico,14500,tarjeta_credito,1,31,17,8.6,11,0.53,0,3,0,0,0,0
2188,21,MX,Ciudad de Mexico,basico,14500,tarjeta_credito,2,32,25,16.2,18,0.72,0,2,1,1,1,0
2188,21,MX,Ciudad de Mexico,basico,14500,tarjeta_credito,3,33,27,23.5,14,0.79,0,2,0,0,0,0
2188,21,MX,Ciudad de Mexico,basico,14500,tarjeta_credito,4,34,14,9.8,10,0.72,0,2,0,0,0,0
2188,21,MX,Ciudad de Mexico,basico,14500,tarjeta_credito,5,35,16,15.4,7,0.47,4,1,0,0,1,0
2188,21,MX,Ciudad de Mexico,basico,14500,tarjeta_credito,6,36,15,16.5,10,0.64,0,2,0,0,0,0
2189,37,CO,Cali,premium,46000,paypal,1,21,8,7.8,5,0.8,14,1,0,0,0,0
2189,37,CO,Cali,premium,46000,paypal,2,22,13,10.4,7,0.34,13,1,0,0,0,0
2189,37,CO,Cali,premium,46000,paypal,3,23,12,8.2,10,0.48,13,1,0,0,0,0
2189,37,CO,Cali,premium,46000,paypal,4,24,12,10.4,6,0.74,8,1,0,0,0,0
2189,37,CO,Cali,premium,46000,paypal,5,25,7,5.7,3,0.08,14,1,1,0,0,0
2189,37,CO,Cali,premium,46000,paypal,6,26,11,8.3,6,0.52,19,1,1,1,0,0
2190,41,PE,Arequipa,estandar,29600,tarjeta_credito,1,12,2,0.8,2,0.39,19,1,1,0,1,0
2190,41,PE,Arequipa,estandar,29600,tarjeta_credito,2,13,2,1.3,1,0.52,16,1,1,0,0,0
2190,41,PE,Arequipa,estandar,29600,tarjeta_credito,3,14,8,6.5,5,0.37,22,1,0,0,0,0
2190,41,PE,Arequipa,estandar,29600,tarjeta_credito,4,15,7,5.3,6,0.23,19,1,1,1,0,0
2190,41,PE,Arequipa,estandar,29600,tarjeta_credito,5,16,5,4.9,2,0.32,24,2,0,0,0,0
2190,41,PE,Arequipa,estandar,29600,tarjeta_credito,6,17,5,4.9,4,0.59,14,1,0,0,0,0
2191,21,CO,Cali,estandar,30600,tarjeta_credito,1,8,9,4.0,6,0.64,11,1,0,0,0,0
2191,21,CO,Cali,estandar,30600,tarjeta_credito,2,9,6,6.4,3,0.29,10,2,0,0,1,0
2191,21,CO,Cali,estandar,30600,tarjeta_credito,3,10,10,10.2,9,0.35,18,1,0,0,0,0
2191,21,CO,Cali,estandar,30600,tarjeta_credito,4,11,7,6.1,5,0.75,15,1,0,0,0,0
2191,21,CO,Cali,estandar,30600,tarjeta_credito,5,12,6,0.9,3,0.37,15,2,0,0,0,0
2191,21,CO,Cali,estandar,30600,tarjeta_credito,6,13,13,11.2,11,0.49,12,2,0,0,2,0
2192,54,MX,Ciudad de Mexico,basico,14300,pse,1,8,3,3.1,1,0.42,15,2,0,0,0,0
2192,54,MX,Ciudad de Mexico,basico,14300,pse,2,9,7,7.6,4,0.6,26,2,0,0,0,1
2192,54,MX,Ciudad de Mexico,basico,14300,pse,3,10,9,8.9,6,0.4,12,1,0,0,1,0
2192,54,MX,Ciudad de Mexico,basico,14300,pse,4,11,12,8.9,9,0.52,8,1,0,0,0,0
2192,54,MX,Ciudad de Mexico,basico,14300,pse,5,12,10,3.0,5,0.79,9,1,0,0,0,0
2192,54,MX,Ciudad de Mexico,basico,14300,pse,6,13,10,2.1,8,0.53,18,1,0,0,0,0
2193,46,AR,Buenos Aires,basico,13700,tarjeta_debito,1,12,5,5.9,4,0.2,21,1,0,0,0,1
2193,46,AR,Buenos Aires,basico,13700,tarjeta_debito,2,13,6,5.6,4,0.42,17,2,0,0,1,1
2193,46,AR,Buenos Aires,basico,13700,tarjeta_debito,3,14,6,4.9,3,0.38,18,1,0,0,1,1
2193,46,AR,Buenos Aires,basico,13700,tarjeta_debito,4,15,7,5.8,3,0.42,12,1,0,0,0,0
2193,46,AR,Buenos Aires,basico,13700,tarjeta_debito,5,16,6,3.0,2,0.63,10,1,0,0,0,1
2193,46,AR,Buenos Aires,basico,13700,tarjeta_debito,6,17,3,4.3,2,0.56,14,3,1,0,0,1
2194,46,CO,Medellin,basico,16400,tarjeta_debito,1,27,9,7.1,8,0.36,24,2,1,1,0,1
2194,46,CO,Medellin,basico,16400,tarjeta_debito,2,28,4,4.3,2,0.48,20,2,0,0,0,0
2194,46,CO,Medellin,basico,16400,tarjeta_debito,3,29,7,5.8,6,0.32,23,2,1,1,0,1
2194,46,CO,Medellin,basico,16400,tarjeta_debito,4,30,5,4.0,4,0.42,22,1,1,1,0,0
2194,46,CO,Medellin,basico,16400,tarjeta_debito,5,31,5,5.1,4,0.5,25,2,1,0,0,0
2194,46,CO,Medellin,basico,16400,tarjeta_debito,6,32,7,7.5,3,0.31,16,2,0,0,0,0
2195,39,MX,Guadalajara,estandar,28600,tarjeta_debito,1,18,10,6.5,9,0.59,15,2,0,0,1,1
2195,39,MX,Guadalajara,estandar,28600,tarjeta_debito,2,19,4,1.7,3,0.6,11,1,0,0,0,1
2195,39,MX,Guadalajara,estandar,28600,tarjeta_debito,3,20,6,8.0,3,0.45,8,2,1,1,0,1
2195,39,MX,Guadalajara,estandar,28600,tarjeta_debito,4,21,4,5.1,3,0.07,18,2,0,0,1,1
2195,39,MX,Guadalajara,estandar,28600,tarjeta_debito,5,22,5,4.8,4,0.52,18,1,0,0,0,1
2195,39,MX,Guadalajara,estandar,28600,tarjeta_debito,6,23,11,4.1,9,0.65,17,1,0,0,0,0
2196,26,CL,Santiago,basico,13600,tarjeta_debito,1,14,17,17.1,8,0.49,13,1,3,2,0,0
2196,26,CL,Santiago,basico,13600,tarjeta_debito,2,15,9,5.4,6,0.48,16,1,2,2,0,1
2196,26,CL,Santiago,basico,13600,tarjeta_debito,3,16,8,5.4,5,0.49,12,2,1,1,0,0
2196,26,CL,Santiago,basico,13600,tarjeta_debito,4,17,13,10.3,6,0.84,12,2,1,1,1,0
2196,26,CL,Santiago,basico,13600,tarjeta_debito,5,18,12,9.0,5,0.78,7,2,2,1,2,0
2196,26,CL,Santiago,basico,13600,tarjeta_debito,6,19,12,10.8,9,0.39,3,2,0,0,0,0
2197,22,CO,Cali,premium,45200,tarjeta_credito,1,22,2,1.9,2,0.6,24,2,0,0,0,1
2197,22,CO,Cali,premium,45200,tarjeta_credito,2,23,2,3.8,2,0.28,23,2,0,0,0,0
2197,22,CO,Cali,premium,45200,tarjeta_credito,3,24,5,2.4,4,0.43,30,2,0,0,0,0
2197,22,CO,Cali,premium,45200,tarjeta_credito,4,25,0,0.2,0,0.1,30,2,0,0,0,0
2197,22,CO,Cali,premium,45200,tarjeta_credito,5,26,1,0.1,1,0.23,20,2,0,0,0,0
2197,22,CO,Cali,premium,45200,tarjeta_credito,6,27,0,0.2,0,0.52,30,1,0,0,1,1
2198,34,MX,Guadalajara,premium,48900,tarjeta_credito,1,22,11,8.8,10,0.68,16,3,2,2,0,0
2198,34,MX,Guadalajara,premium,48900,tarjeta_credito,2,23,10,8.5,8,1.0,8,2,0,0,0,0
2198,34,MX,Guadalajara,premium,48900,tarjeta_credito,3,24,17,10.6,14,0.52,3,2,0,0,1,0
2198,34,MX,Guadalajara,premium,48900,tarjeta_credito,4,25,10,10.9,8,0.67,12,2,0,0,0,0
2198,34,MX,Guadalajara,premium,48900,tarjeta_credito,5,26,10,8.2,4,0.55,8,1,4,2,0,0
2198,34,MX,Guadalajara,premium,48900,tarjeta_credito,6,27,14,11.3,8,0.65,13,1,0,0,0,0
2199,42,CO,Medellin,basico,16500,tarjeta_debito,1,25,4,1.6,3,0.39,14,1,1,1,0,0
2199,42,CO,Medellin,basico,16500,tarjeta_debito,2,26,12,8.5,9,0.51,18,2,1,0,0,0
2199,42,CO,Medellin,basico,16500,tarjeta_debito,3,27,2,1.2,1,0.58,20,1,0,0,0,1
2199,42,CO,Medellin,basico,16500,tarjeta_debito,4,28,4,4.5,3,0.51,10,2,2,2,1,0
2199,42,CO,Medellin,basico,16500,tarjeta_debito,5,29,4,3.0,3,0.4,12,2,1,1,0,0
2199,42,CO,Medellin,basico,16500,tarjeta_debito,6,30,8,8.6,4,0.47,15,1,2,1,0,0
2200,40,AR,Cordoba,estandar,27000,tarjeta_credito,1,17,4,3.4,2,0.27,30,1,1,1,0,0
2200,40,AR,Cordoba,estandar,27000,tarjeta_credito,2,18,0,0.0,0,0.58,23,2,2,2,1,1
2200,40,AR,Cordoba,estandar,27000,tarjeta_credito,3,19,0,0.0,0,0.49,21,1,0,0,0,0
2200,40,AR,Cordoba,estandar,27000,tarjeta_credito,4,20,1,0.4,1,0.45,27,1,1,0,0,1
2200,40,AR,Cordoba,estandar,27000,tarjeta_credito,5,21,2,1.7,1,0.62,26,1,1,1,0,1
2200,40,AR,Cordoba,estandar,27000,tarjeta_credito,6,22,3,1.5,2,0.22,27,2,0,0,0,1
2201,52,CO,Bucaramanga,basico,15800,tarjeta_credito,1,7,14,5.8,10,0.44,7,2,0,0,0,0
2201,52,CO,Bucaramanga,basico,15800,tarjeta_credito,2,8,8,3.2,7,0.7,9,1,1,1,0,1
2201,52,CO,Bucaramanga,basico,15800,tarjeta_credito,3,9,6,2.3,3,0.58,13,1,0,0,1,1
2201,52,CO,Bucaramanga,basico,15800,tarjeta_credito,4,10,10,10.0,6,0.52,12,1,0,0,0,0
2201,52,CO,Bucaramanga,basico,15800,tarjeta_credito,5,11,11,4.9,8,0.68,6,1,0,0,0,0
2201,52,CO,Bucaramanga,basico,15800,tarjeta_credito,6,12,13,13.9,11,0.59,8,2,0,0,0,1
2202,32,PE,Arequipa,basico,14900,tarjeta_credito,1,13,10,7.8,9,0.39,16,1,0,0,1,0
2202,32,PE,Arequipa,basico,14900,tarjeta_credito,2,14,8,2.8,6,0.31,6,1,1,0,1,0
2202,32,PE,Arequipa,basico,14900,tarjeta_credito,3,15,11,6.6,5,0.44,19,2,0,0,0,0
2202,32,PE,Arequipa,basico,14900,tarjeta_credito,4,16,8,9.0,6,0.63,12,2,2,1,0,0
2202,32,PE,Arequipa,basico,14900,tarjeta_credito,5,17,5,4.8,4,0.75,4,1,1,1,0,0
2202,32,PE,Arequipa,basico,14900,tarjeta_credito,6,18,8,8.7,3,0.2,12,1,0,0,0,0
2203,31,CL,Valparaiso,basico,14700,tarjeta_debito,1,3,14,10.1,11,0.66,9,1,0,0,0,0
2203,31,CL,Valparaiso,basico,14700,tarjeta_debito,2,4,18,15.6,8,0.47,14,1,1,0,0,0
2203,31,CL,Valparaiso,basico,14700,tarjeta_debito,3,5,9,5.7,5,0.57,10,1,0,0,0,0
2203,31,CL,Valparaiso,basico,14700,tarjeta_debito,4,6,14,15.7,10,0.7,7,2,0,0,0,0
2203,31,CL,Valparaiso,basico,14700,tarjeta_debito,5,7,6,3.7,4,0.34,14,3,1,0,0,0
2203,31,CL,Valparaiso,basico,14700,tarjeta_debito,6,8,7,6.1,3,0.58,18,2,2,2,0,1
2204,35,CO,Cali,premium,47300,tarjeta_credito,1,21,15,7.1,7,0.66,8,2,0,0,0,0
2204,35,CO,Cali,premium,47300,tarjeta_credito,2,22,21,8.1,11,0.85,0,2,0,0,1,0
2204,35,CO,Cali,premium,47300,tarjeta_credito,3,23,17,18.2,15,0.85,0,2,0,0,0,1
2204,35,CO,Cali,premium,47300,tarjeta_credito,4,24,14,8.7,10,0.45,3,3,0,0,0,0
2204,35,CO,Cali,premium,47300,tarjeta_credito,5,25,14,11.5,10,0.67,5,2,0,0,0,0
2204,35,CO,Cali,premium,47300,tarjeta_credito,6,26,16,8.6,12,0.78,0,1,0,0,0,0
2205,23,CO,Bogota,premium,42900,tarjeta_credito,1,9,16,10.8,7,0.5,0,2,0,0,0,0
2205,23,CO,Bogota,premium,42900,tarjeta_credito,2,10,22,13.2,10,0.7,0,2,0,0,0,1
2205,23,CO,Bogota,premium,42900,tarjeta_credito,3,11,20,11.0,17,0.63,1,2,0,0,0,0
2205,23,CO,Bogota,premium,42900,tarjeta_credito,4,12,13,9.5,6,0.54,0,2,0,0,0,1
2205,23,CO,Bogota,premium,42900,tarjeta_credito,5,13,22,25.2,11,0.65,0,3,0,0,0,1
2205,23,CO,Bogota,premium,42900,tarjeta_credito,6,14,19,18.3,13,0.71,0,2,1,1,0,0
2206,50,MX,Ciudad de Mexico,basico,14800,tarjeta_credito,1,12,9,8.7,5,0.49,20,2,2,0,0,0
2206,50,MX,Ciudad de Mexico,basico,14800,tarjeta_credito,2,13,6,2.8,3,0.67,17,2,0,0,0,0
2206,50,MX,Ciudad de Mexico,basico,14800,tarjeta_credito,3,14,6,2.6,5,0.33,14,1,0,0,0,0
2206,50,MX,Ciudad de Mexico,basico,14800,tarjeta_credito,4,15,3,2.8,3,0.6,16,2,0,0,0,0
2206,50,MX,Ciudad de Mexico,basico,14800,tarjeta_credito,5,16,13,8.8,7,0.4,16,2,0,0,0,0
2206,50,MX,Ciudad de Mexico,basico,14800,tarjeta_credito,6,17,8,3.8,4,0.36,17,1,0,0,0,0
2207,32,AR,Buenos Aires,basico,14200,pse,1,28,8,5.9,4,0.52,16,2,0,0,1,0
2207,32,AR,Buenos Aires,basico,14200,pse,2,29,6,4.5,5,0.51,15,1,0,0,1,0
2207,32,AR,Buenos Aires,basico,14200,pse,3,30,4,3.3,3,0.32,16,1,0,0,1,1
2207,32,AR,Buenos Aires,basico,14200,pse,4,31,8,6.9,4,0.39,18,3,0,0,0,0
2207,32,AR,Buenos Aires,basico,14200,pse,5,32,11,10.2,6,0.44,24,1,0,0,0,0
2207,32,AR,Buenos Aires,basico,14200,pse,6,33,6,4.9,5,0.45,14,2,0,0,1,0
2208,38,CO,Medellin,estandar,26000,tarjeta_credito,1,15,8,8.7,6,0.92,23,2,0,0,0,0
2208,38,CO,Medellin,estandar,26000,tarjeta_credito,2,16,9,6.4,7,0.46,18,2,0,0,0,0
2208,38,CO,Medellin,estandar,26000,tarjeta_credito,3,17,6,1.8,3,0.42,7,1,0,0,0,0
2208,38,CO,Medellin,estandar,26000,tarjeta_credito,4,18,10,12.3,6,0.23,8,2,0,0,0,0
2208,38,CO,Medellin,estandar,26000,tarjeta_credito,5,19,13,8.0,6,0.62,17,2,0,0,0,0
2208,38,CO,Medellin,estandar,26000,tarjeta_credito,6,20,10,7.1,8,0.47,18,1,0,0,0,0
2209,43,CO,Cali,estandar,27300,tarjeta_credito,1,26,2,2.0,1,0.39,13,2,0,0,0,0
2209,43,CO,Cali,estandar,27300,tarjeta_credito,2,27,7,4.5,4,0.66,12,3,0,0,0,0
2209,43,CO,Cali,estandar,27300,tarjeta_credito,3,28,3,0.0,2,0.64,27,1,0,0,0,1
2209,43,CO,Cali,estandar,27300,tarjeta_credito,4,29,2,2.7,2,0.36,20,2,0,0,0,0
2209,43,CO,Cali,estandar,27300,tarjeta_credito,5,30,8,4.9,4,0.56,16,2,0,0,0,0
2209,43,CO,Cali,estandar,27300,tarjeta_credito,6,31,4,3.5,3,0.37,14,2,0,0,0,0
2210,27,CO,Barranquilla,basico,16400,tarjeta_debito,1,10,4,3.0,3,0.6,24,1,0,0,0,1
2210,27,CO,Barranquilla,basico,16400,tarjeta_debito,2,11,5,1.8,2,0.55,23,2,0,0,0,1
2210,27,CO,Barranquilla,basico,16400,tarjeta_debito,3,12,5,5.5,4,0.5,24,1,0,0,0,1
2210,27,CO,Barranquilla,basico,16400,tarjeta_debito,4,13,3,1.3,1,0.38,22,1,0,0,0,1
2210,27,CO,Barranquilla,basico,16400,tarjeta_debito,5,14,4,1.7,3,0.33,20,1,0,0,0,1
2210,27,CO,Barranquilla,basico,16400,tarjeta_debito,6,15,5,2.0,4,0.04,27,3,0,0,0,1
2211,38,PE,Lima,premium,44300,tarjeta_credito,1,3,6,5.1,3,0.46,10,2,0,0,1,0
2211,38,PE,Lima,premium,44300,tarjeta_credito,2,4,8,2.8,7,0.57,14,3,2,2,1,0
2211,38,PE,Lima,premium,44300,tarjeta_credito,3,5,5,2.2,3,0.48,13,1,2,1,0,0
2211,38,PE,Lima,premium,44300,tarjeta_credito,4,6,5,6.3,3,0.68,24,1,1,0,0,0
2211,38,PE,Lima,premium,44300,tarjeta_credito,5,7,8,8.6,4,0.68,21,2,0,0,1,0
2211,38,PE,Lima,premium,44300,tarjeta_credito,6,8,5,2.4,4,0.56,12,1,0,0,0,0
2212,35,MX,Ciudad de Mexico,premium,46600,paypal,1,7,0,0.0,0,0.44,25,1,0,0,1,1
2212,35,MX,Ciudad de Mexico,premium,46600,paypal,2,8,2,1.8,2,0.35,26,2,0,0,0,0
2212,35,MX,Ciudad de Mexico,premium,46600,paypal,3,9,1,0.4,1,0.39,27,1,0,0,0,1
2212,35,MX,Ciudad de Mexico,premium,46600,paypal,4,10,1,1.5,1,0.1,30,1,0,0,0,0
2212,35,MX,Ciudad de Mexico,premium,46600,paypal,5,11,1,0.0,1,0.15,19,1,0,0,0,0
2212,35,MX,Ciudad de Mexico,premium,46600,paypal,6,12,1,1.0,0,0.44,30,1,0,0,0,0
2213,45,CL,Valparaiso,estandar,26800,pse,1,14,13,12.9,11,0.23,3,1,5,3,0,0
2213,45,CL,Valparaiso,estandar,26800,pse,2,15,11,4.4,9,0.56,0,2,3,2,0,0
2213,45,CL,Valparaiso,estandar,26800,pse,3,16,12,10.4,9,0.7,0,2,0,0,0,0
2213,45,CL,Valparaiso,estandar,26800,pse,4,17,9,7.6,6,0.29,4,3,0,0,0,0
2213,45,CL,Valparaiso,estandar,26800,pse,5,18,15,7.9,6,0.71,10,2,0,0,0,0
2213,45,CL,Valparaiso,estandar,26800,pse,6,19,18,18.2,9,0.52,6,2,0,0,0,0
2214,35,MX,Ciudad de Mexico,premium,48300,tarjeta_credito,1,22,4,5.0,2,0.33,13,1,0,0,0,0
2214,35,MX,Ciudad de Mexico,premium,48300,tarjeta_credito,2,23,8,4.7,4,0.66,15,2,0,0,0,0
2214,35,MX,Ciudad de Mexico,premium,48300,tarjeta_credito,3,24,5,2.1,3,0.34,7,2,1,1,1,0
2214,35,MX,Ciudad de Mexico,premium,48300,tarjeta_credito,4,25,12,9.6,10,0.67,18,2,0,0,0,0
2214,35,MX,Ciudad de Mexico,premium,48300,tarjeta_credito,5,26,11,12.0,9,0.71,14,1,1,1,0,0
2214,35,MX,Ciudad de Mexico,premium,48300,tarjeta_credito,6,27,10,7.1,8,0.53,10,3,0,0,0,0
2215,18,PE,Lima,estandar,28700,tarjeta_credito,1,10,19,14.2,10,0.77,0,2,1,1,0,0
2215,18,PE,Lima,estandar,28700,tarjeta_credito,2,11,20,22.6,12,0.71,0,3,1,1,1,0
2215,18,PE,Lima,estandar,28700,tarjeta_credito,3,12,17,9.6,13,0.67,2,1,0,0,1,0
2215,18,PE,Lima,estandar,28700,tarjeta_credito,4,13,20,8.0,15,0.79,0,2,1,0,0,0
2215,18,PE,Lima,estandar,28700,tarjeta_credito,5,14,12,11.1,8,0.55,6,2,3,2,0,0
2215,18,PE,Lima,estandar,28700,tarjeta_credito,6,15,22,10.6,18,0.48,3,1,0,0,1,0
2216,26,CO,Barranquilla,estandar,30500,tarjeta_credito,1,9,3,0.8,2,0.4,17,2,0,0,0,1
2216,26,CO,Barranquilla,estandar,30500,tarjeta_credito,2,10,2,1.7,2,0.45,26,1,0,0,1,1
2216,26,CO,Barranquilla,estandar,30500,tarjeta_credito,3,11,2,0.9,1,0.2,24,1,0,0,0,1
2216,26,CO,Barranquilla,estandar,30500,tarjeta_credito,4,12,4,1.6,2,0.5,28,1,0,0,0,1
2216,26,CO,Barranquilla,estandar,30500,tarjeta_credito,5,13,1,0.0,1,0.44,24,1,0,0,1,1
2216,26,CO,Barranquilla,estandar,30500,tarjeta_credito,6,14,3,4.1,1,0.52,25,1,0,0,0,1
2217,20,CO,Cali,premium,43400,pse,1,22,17,16.0,15,0.61,0,1,0,0,0,0
2217,20,CO,Cali,premium,43400,pse,2,23,15,10.5,9,0.77,0,1,0,0,0,1
2217,20,CO,Cali,premium,43400,pse,3,24,21,18.6,11,0.64,5,2,0,0,2,1
2217,20,CO,Cali,premium,43400,pse,4,25,15,9.4,10,0.52,2,1,0,0,0,0
2217,20,CO,Cali,premium,43400,pse,5,26,22,17.2,10,0.66,0,2,0,0,0,0
2217,20,CO,Cali,premium,43400,pse,6,27,18,20.7,15,0.41,4,2,0,0,0,0
2218,54,PE,Arequipa,estandar,28200,tarjeta_credito,1,2,16,20.7,6,0.34,15,3,0,0,0,0
2218,54,PE,Arequipa,estandar,28200,tarjeta_credito,2,3,16,16.8,9,0.33,4,1,0,0,0,0
2218,54,PE,Arequipa,estandar,28200,tarjeta_credito,3,4,12,9.6,10,0.67,0,2,1,1,0,0
